,Unnamed: 0,id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness
230,230,13416,Empire powered by Safe Access. - Turlock,CA,Turlock,37.521808,-120.835226,hybrid,,4.0,155,95380,https://weedmaps.com/deliveries/supply-co-2-5,delivery,209-589-6475,,,,,,,,
231,231,16156,Empire powered by Safe Access. Riverbank,CA,Riverbank,37.715981,-120.94936399999999,hybrid,,4.0,36,95367,https://weedmaps.com/deliveries/supply-co-2-6,delivery,209-589-6475,,,,,,,,
251,251,26446,Grasshoppers!,CA,Turlock,37.514734000000004,-120.858084,medical,,3.0,17,95382,https://weedmaps.com/deliveries/grasshoppers-4,delivery, 209-502-1750,,,,,,,,
253,253,24500,Grasshoppers!,CA,Manteca,37.799263,-121.210872,medical,,4.0,23,95336,https://weedmaps.com/deliveries/grasshoppers-3,delivery,209-502-1750,,,,,,,,
255,255,17201,Grasshoppers!,CA,Modesto,37.689440000000005,-121.06008700000001,medical,,4.0,66,95356,https://weedmaps.com/deliveries/grasshoppers,delivery,2095021750,,,,,,,,
256,256,4536,THE HEALING CONNECTION - Modesto,CA,Modesto,37.667078000000004,-120.957582,medical,,4.0,491,95355,https://weedmaps.com/deliveries/the-healing-connection-2,delivery,209-581-7806,,,,,,,,
257,257,55484,Highway 33,CA,Crows Landing,37.394079999999995,-121.072602,hybrid,21931 State Highway 33,4.0,528,95313,https://weedmaps.com/dispensaries/highway-33,storefront,(209) 837-7005,,,A10180000193,,,,,
258,258,16479,Los Banos Farmaceutical,CA,Los Banos,37.063918,-120.84013600000002,medical,,4.0,741,93635,https://weedmaps.com/deliveries/los-banos-farmaceutical,delivery,209-704-5743,,,,,,,,
259,259,36139,Merceds Farmaceutical,CA,MERCED CA,37.364925,-120.43217,medical,,4.0,159,95340,https://weedmaps.com/deliveries/merceds-farmaceutical,delivery,209-704-5743,,,,,,,,
260,260,1267,West Coast Alternative Care - Modesto,CA,Modesto,37.638222,-120.96848700000001,medical,,4.0,224,95350,https://weedmaps.com/deliveries/west-coast-alternative-care-2-2,delivery,209-688-5284,,,,,,,,
261,261,2670,Los Banos Sanctuary,CA,Los Banos,37.056761,-120.87811599999999,medical,,4.0,444,93635,https://weedmaps.com/deliveries/los-banos-herbs,delivery,209.704.5964,,,,,,,,
262,262,15245,Purple Orchid Express,CA,Manteca,37.799782,-121.23834,medical,,4.0,45,95207,https://weedmaps.com/deliveries/purple-orchid-express,delivery,2096881201,,,,,,,,
263,263,30242,Smoakland - Modesto,CA,Modesto,37.638664,-121.010332,recreational,,4.0,160,95351,https://weedmaps.com/deliveries/smoakland-modesto,delivery,510-513-9570,,,,,,,,
264,264,29967,IMC,California,Patterson,37.464428000000005,-121.14544599999999,medical,,4.0,49,95363,https://weedmaps.com/deliveries/imc-2,delivery,209-589-4885,,,,,,,,
265,265,30937,Four Rivers Express,CA,Los Banos,37.055429,-120.85417199999999,medical,,4.0,145,93635,https://weedmaps.com/deliveries/four-rivers-express-2,delivery,2092708490,,,,,,,,
267,267,36558,IMC - Modesto,CA,Modesto,37.609201,-120.93843700000001,medical,,3.0,16,95351,https://weedmaps.com/deliveries/imc-modesto,delivery,209-589-4885,,,,,,,,
269,269,43818,Highway 33 - Delivery,CA,Gustine,37.255596000000004,-121.001139,medical,,4.0,5,95322,https://weedmaps.com/deliveries/highway-33-2,delivery,(209) 837-7005,,,,,,,,
271,271,29688,Calaveras Little Trees - Delivery,CA,Copperopolis,37.951757,-120.613377,medical,,5.0,1,95228,https://weedmaps.com/deliveries/calaveras-little-trees,delivery,209-890-3647,,,,,,,,
277,277,4013,The Stash Spot - Barstow,CA,Barstow,34.893190999999995,-117.04749699999999,medical,,4.0,4109,92311,https://weedmaps.com/deliveries/the-stash-spot,delivery,(760) 590-8850,,,,,,,,
278,278,10632,Mojave Med,CA,Yucca Valley,34.134975,-116.369722,medical,,4.0,683,92252,https://weedmaps.com/deliveries/mojave-medical-cultivators-club,delivery,760-620-8783,,,,,,,,
279,279,402,"TLC Delivery, Inc - Lake Arrowhead",CA,Lake Arrowhead,34.248538,-117.189548,medical,,4.0,397,92352,https://weedmaps.com/deliveries/the-lima-collective-inc-lake-arrowhead,delivery,(909) 939-0551,,,,,,,,
280,280,815,Holistic Approach Wellness - Yucaipa,CA,Yucaipa,34.027524,-117.11801799999999,medical,,4.0,56,92399,https://weedmaps.com/deliveries/holistic-approach-wellness-redlands,delivery,909-795-8182,,,,,,,,
281,281,6934,Green Rush Extracts - Redland / Mentone,CA,Redlands,34.058108000000004,-117.15963,medical,,4.0,274,92373,https://weedmaps.com/deliveries/green-rush-extracts,delivery,909-435-1057,,,,,,,,
282,282,29,SkyHighmeds Delivery,CA,Big Bear City,34.259487,-116.875827,medical,,4.0,107,92314,https://weedmaps.com/deliveries/skyhigh-meds-bigbear,delivery,909-SKY-HIGH,,,,,,,,
283,283,20781,Jah Healing Kemetic Temple of The Divine Church,CA,Big Bear,34.24803,-116.896648,medical,,4.0,213,92314,https://weedmaps.com/deliveries/jah-healing-caregivers-2-2-3-2-2-2,delivery,909-528-5839,,,,,,,,
284,284,21297,Beach House Collective,CA,Yucca Valley,34.1546,-116.4026,medical,,4.0,189,92284,https://weedmaps.com/deliveries/beach-house-collective,delivery,760-401-5141,,,,,,,,
285,285,46316,CaliWay Delivery,CA,Relands,34.052083,-117.180275,medical,,4.0,15,90001,https://weedmaps.com/deliveries/caliway-delivery-4,delivery,9095876847,,,,,,,,
286,286,10063,"TLC Delivery, Inc- Arrowbear",CA,Arrowbear Lake,34.203925,-117.08831200000002,medical,,4.0,42,92382,https://weedmaps.com/deliveries/tlc-delivery-inc,delivery,(909) 939-0551,,,,,,,,
287,287,54988,Jah Healing Kemetic Temple of The Divine Church,CA,Big Bear,34.260944,-116.843374,medical,208 E Big Bear Blvd,4.0,118,92314,https://weedmaps.com/dispensaries/jah-healing-kemetic-temple-of-the-divine-church-big-bear,storefront,909 528 5839,,,,,,,181517708,
288,288,6758,Mountain Community Collective,CA,Lake Arrowhead,34.233881,-117.19648500000001,medical,,4.0,554,92352,https://weedmaps.com/deliveries/mountain-community-collective-2,delivery,(909) 300-5721,,,,,,,,
289,289,41902,Goldleaf Industries,CA,Apple Valley,34.529317,-117.22563400000001,medical,,4.0,156,92307,https://weedmaps.com/deliveries/goldleaf-industries-3,delivery,(760) 205-8300,,,,,,,,
290,290,18834,909 Labs,CA,Redlands,34.035586,-117.18475900000001,medical,,4.0,147,92373,https://weedmaps.com/deliveries/909-labs,delivery,909-735-2523,,,,,,,,
291,291,7323,Mountain Organics - Big Bear,CA,Big Bear Lake,34.245350200000004,-116.88265,medical,,4.0,32,92315,https://weedmaps.com/deliveries/mountain-organics,delivery,(951) 878-0659,,,,,,,,
292,292,8233,Green Rush Extracts - Yucaipa,CA,Yucaipa,34.025775,-117.030845,medical,,4.0,178,92399,https://weedmaps.com/deliveries/green-rush-extracts-2,delivery,909-735-6023,,,,,,,,
293,293,34276,Fuzzie Dunnlop,CA,Redlands,34.055487,-117.13908500000001,medical,,4.0,123,92359,https://weedmaps.com/deliveries/fuzzie-dunnlop,delivery,(909) 273-3471,,,,,,,,
294,294,15165,GREEN PEAK COLLECTIVE,CA,LAKE ARROWHEAD,34.240864,-117.186582,medical,,4.0,113,92352,https://weedmaps.com/deliveries/gpc-green-peak-collective,delivery,(909) 654-4472,,,,,,,,
295,295,20632,DAB CITY HEALERS,CA,BARSTOW,34.894273,-117.017975,medical,,4.0,751,92311,https://weedmaps.com/deliveries/dab-city-healers,delivery,(442) 295-8345,,,,,,,,
296,296,3245,Pleasant Trees Co-op,CA,Apple Valley,34.457066999999995,-117.207875,medical,,4.0,307,92308,https://weedmaps.com/deliveries/pleasant-trees,delivery,760-488-3065,,,,,,,,
297,297,11786,Let's Just Be Blunt INC - Yucaipa / Calimesa,CA,Yucaipa,34.035405,-117.042869,medical,,4.0,184,92399,https://weedmaps.com/deliveries/let-s-just-be-blunt-inc,delivery,909-573-7594,,,,,,,,
298,298,1016,DAM Delivery,CA,Yucca Valley,34.101287,-116.49699199999999,medical,,4.0,100,92284,https://weedmaps.com/deliveries/dam-desert-hot-springs,delivery,760-288-5788,,,,,,,,
299,299,21218,Mount Whitney Organics,CA,Barstow,34.882360999999996,-117.026376,medical,,4.0,909,92311,https://weedmaps.com/deliveries/mount-whitney-organics,delivery,315-679-8455,,,,,,,,
300,300,20081,Big Bear Budz,CA,Big Bear City,34.2611,-116.845,medical,,4.0,70,92314,https://weedmaps.com/deliveries/green-haven-wellness-center,delivery,909 766 2839,,,,,,,,
301,301,1339,GREEN QUEEN,CA,Yucca Valley,34.143732,-116.38933700000001,medical,,4.0,63,92284,https://weedmaps.com/deliveries/med420,delivery,760-831-5950,,,,,,,,
302,302,14157,Let's Just Be Blunt INC - Redlands / Mentone,CA,Redlands,34.038824,-117.16944,medical,,4.0,100,92373,https://weedmaps.com/deliveries/let-s-just-be-blunt-inc-2,delivery,909-573-7594,,,,,,,,
304,304,44641,Fuzzie Dunnlop,CA,Calimesa,34.003885,-117.061976,medical,,5.0,11,92320,https://weedmaps.com/deliveries/fuzzie-dunnlop-2,delivery,(909) 273-3471,,,,,,,,
305,305,1792,California Summer Inc,CA,Redlands,34.048588,-117.17676100000001,medical,,4.0,134,92373,https://weedmaps.com/deliveries/california-summer-collective,delivery,(909) 213-9072,,,,,,,,
306,306,29029,Summit Medical,CA,Barstow,34.876621,-117.02316299999998,medical,,4.0,220,92311,https://weedmaps.com/deliveries/summit-medical,delivery,(760) 577-8729,,,,,,,,
307,307,38762,Ocean Grown Collective,CA,Barstow,34.873677,-117.04975400000001,medical,,4.0,115,92311,https://weedmaps.com/deliveries/ocean-grown-5,delivery,760-987-4843,,,,,,,,
308,308,39144,Family Tree Distribution,Ca,Big Bear,34.228466999999995,-116.861602,medical,,4.0,97,92315,https://weedmaps.com/deliveries/family-tree-distribution-2,delivery,	 909-520-9392,,,,,,,,
309,309,17578,Oro Verde Vida,CA,Morongo Valley,34.112987,-116.47098500000001,medical,,4.0,40,92284,https://weedmaps.com/deliveries/oro-verde-vida,delivery,760-288-1514,,,,,,,,
310,310,12151,Strange Therapy Solutions,Ca,Yucaipa,34.033919,-117.05626399999998,medical,,4.0,18,92399,https://weedmaps.com/deliveries/strange-therapy-solutions-2,delivery,1-951-768-8727,,,,,,,,
311,311,43718,Miles of Smiles,CA,Redlands,34.06,-117.2,medical,,4.0,67,92373,https://weedmaps.com/deliveries/miles-of-smiles,delivery,909-602-2713,,,,,,,,
312,312,43319,The Dudes Delivery,CA,Big Bear,34.237579,-116.88851499999998,medical,,4.0,25,92314,https://weedmaps.com/deliveries/m-m-s,delivery,909-584-5067,,,,,,,,
313,313,21421,Secret Stash Xpress,CA,Lake Arrowhead,34.249477,-117.212848,medical,,4.0,120,92317,https://weedmaps.com/deliveries/secret-stash-xpress,delivery,9099996063,,,,,,,,
314,314,2060,California Care Group,CA,Yucaipa,34.041168,-117.03151299999999,medical,,4.0,170,92399,https://weedmaps.com/deliveries/california-care-group-2-4,delivery,909-529-4523,,,,,,,,
315,315,40385,Black Sheep Collective,CA,Redlands,34.052364000000004,-117.19089299999999,medical,,4.0,79,92373,https://weedmaps.com/deliveries/black-sheep-collective-2,delivery,9093294465,,,,,,,,
316,316,37046,Kali Care Delivery,CA,Yucca Valley,34.13047,-116.38122,medical,,4.0,59,92284,https://weedmaps.com/deliveries/kali-care-delivery,delivery,(909) 737-8063,,,,,,,,
317,317,29705,Green Cloud CG,CA,Yucaipa,34.026697,-117.09478700000001,medical,,4.0,68,92399,https://weedmaps.com/deliveries/greencloudcg,delivery,909-894-9522,,,,,,,,
318,318,39329,Wild Fire Co,CA,Yucca Valley,34.121508,-116.424989,medical,,4.0,62,92284,https://weedmaps.com/deliveries/wild-fire-co,delivery,(760) 600-9759,,,MICROBUSINESS C12180000189,,,,,
319,319,37770,House Of Fire,CA,Apple Valley,34.502297,-117.19015700000001,medical,,4.0,49,92307,https://weedmaps.com/deliveries/house-of-fire-4,delivery,760-927-1257,,,,,,,,
320,320,36958,4 Twenty,CA,Apple Valley,34.52227,-117.1998,medical,,3.0,21,92307,https://weedmaps.com/deliveries/4-twenty-3,delivery,9518008228,,,,,,,,
321,321,27219,Legendary Remedies,CA,Redlands,34.06465,-117.16004199999999,medical,,4.0,259,92374,https://weedmaps.com/deliveries/legendary-remedies-2,delivery,951-404-6702,,,,,,,,
323,323,37425,Remedy of Choice Private Collective,CA,Barstow,34.913166,-117.016246,medical,,4.0,250,92311,https://weedmaps.com/deliveries/remedy-of-choice-private-collective,delivery,760-447-6144,,,,,,,,
324,324,21834,Redlands Finest,CA,Redlands,34.055645,-117.14773400000001,medical,,4.0,158,92374,https://weedmaps.com/deliveries/redlands-finest,delivery,909-709-3841,,,,,,,,
325,325,3249,Alternative Pain Solutions - Yucaipa,CA,Yucaipa,34.015309,-117.012138,medical,,4.0,53,92399,https://weedmaps.com/deliveries/aps,delivery,909-313-1288,,,,,,,,
327,327,58975,Bear High,CA,Big Bear City,34.263040999999994,-116.822286,medical,1221 East Big Bear Blvd,4.0,37,92314,https://weedmaps.com/dispensaries/bearhigh,storefront,626-731-8594,,,,,,,,
328,328,701,California Care Group,CA,Redlands,34.070108000000005,-117.19117800000001,medical,,4.0,299,92373,https://weedmaps.com/deliveries/california-care-group-yucaipa,delivery,909-583-5715,,,,,,,,
329,329,1708,31 Flavors,Ca,Yucaipa,34.04855,-117.034586,medical,,4.0,546,92399,https://weedmaps.com/deliveries/31-flavors,delivery,909-565-2595,,,,,,,,
330,330,567,The Reliable Guys REDLANDS,CA,Redlands,34.04582,-117.20092199999999,medical,,4.0,198,92374,https://weedmaps.com/deliveries/thereliableguys,delivery,909-763-8745,,,,,,,,
331,331,816,Draco Delivery & Clones,CA,San Bernardino,34.135838,-117.208851,medical,,4.0,374,92346,https://weedmaps.com/deliveries/draco-delivery-clones-1,delivery,(909)678-2103,,,,,,,,
332,332,23875,LinKit,CA,Highland,34.128617,-117.22833500000002,medical,,4.0,219,92346,https://weedmaps.com/deliveries/linkit,delivery,(951) 536-9247,,,SREH103067558,,,,,
333,333,33796,GMGP,CA,Joshua Tree,34.120482,-116.35170900000001,medical,,5.0,94,92252,https://weedmaps.com/deliveries/gmgp,delivery,7602172132,,,,,,,,
334,334,1549,Mrs.Hollyweed,CA,Barstow,34.891158000000004,-117.054002,medical,,4.0,1140,92311,https://weedmaps.com/deliveries/herban-legends-2-4,delivery,760-577-3463,,,,,,,,
335,335,4654,California Summer Inc,CA,Yucaipa,34.044338,-117.05498100000001,medical,,5.0,91,92399,https://weedmaps.com/deliveries/california-summer,delivery,(909) 213-9072,,,,,,,,
336,336,38386,Mr Nice Guy,CA,Big Bear Lake,34.243761,-116.886797,medical,,5.0,90,92315,https://weedmaps.com/deliveries/mr-nice-guy-7,delivery,530-346-3855,,,,,,,,
337,337,476,Calimesa Alternative Medicine,CA,Calimesa,34.019397999999995,-117.059809,medical,,4.0,156,92320,https://weedmaps.com/deliveries/calimesa-alternative-medicine,delivery,(909) 328-0681,,,,,,,,
338,338,12721,Vape Keep,CA,Yucaipa,34.026647,-117.107418,medical,,4.0,97,92399,https://weedmaps.com/deliveries/vape-keep,delivery,909-747-7526,,,,,,,,
339,339,394,4 Twenty,CA,Redland,34.065358,-117.18946100000001,medical,,4.0,128,92374,https://weedmaps.com/deliveries/medvend,delivery,9518008228,,,,,,,,
340,340,25273,Green Heart Healing Inc,CA,Apple Valley,34.535043,-117.236473,medical,,4.0,57,92307,https://weedmaps.com/deliveries/green-heart-healing-inc-2,delivery,7605089066,,,,,,,,
341,341,43682,Up In Smoke,CA,Big Bear Lake,34.25951,-116.85728700000001,medical,,5.0,40,92314,https://weedmaps.com/deliveries/up-in-smoke-big-bear,delivery,9095008252,,,,,,,,
342,342,30604,Dank Bank Collective,CA,Redlands,34.055642999999996,-117.18546599999999,medical,,4.0,122,92373,https://weedmaps.com/deliveries/dank-bank-3,delivery,9095330065,,,,,,,,
343,343,14258,B.o.G.o Connection,CA,Joshua Tree,34.135241,-116.24782900000001,medical,,4.0,70,92252,https://weedmaps.com/deliveries/b-o-g-o-connection,delivery,310-710-6511,,,,,,,278731741,
345,345,460,Wake N Bake,CA,Apple Valley,34.500407,-117.229844,medical,,4.0,231,92307,https://weedmaps.com/deliveries/wake-n-bake-delivery-high-desert,delivery,760-552-9603,,,,,,,,
347,347,13202,The Great Provide,CA,Yucca Valley,34.114174299999995,-116.432235,medical,,4.0,29,92284,https://weedmaps.com/deliveries/the-great-provide,delivery,7604421669,,,,,,,,
349,349,16,SkyHighmeds Delivery,CA,Rimforest,34.230059000000004,-117.223822,medical,,4.0,33,92378,https://weedmaps.com/deliveries/skyhighmeds-delivery,delivery,909-SKY-HIGH or 909-742-9797,,,,,,,,
350,350,4544,ARC Collective,CA,Redlands,34.055616,-117.166362,medical,,4.0,23,92374,https://weedmaps.com/deliveries/arc-collective-2-2,delivery,951-217-0052,,,,,,,,
351,351,9820,Green Rush Extracts,CA,San Bernardino,34.128640000000004,-117.20463500000001,medical,,4.0,78,92346,https://weedmaps.com/deliveries/green-rush-extracts-2-3,delivery,909-435-1057,,,,,,,,
352,352,2081,Todays Meds - San Bernardino,CA,Highland,34.114077,-117.17381699999999,medical,,4.0,72,92346,https://weedmaps.com/deliveries/todays-meds,delivery,1-877-420-Meds,,,,,,,,
353,353,34869,Dank Bank Collective,CA,Yucaipa,34.024321,-117.07366599999999,medical,,4.0,37,92399,https://weedmaps.com/deliveries/dank-bank-collective-4,delivery,9095330065,,,,,,,,
355,355,907,Early Bird Delivery,CA,Redlands,34.07005,-117.156325,medical,,4.0,73,92374,https://weedmaps.com/deliveries/top-shelf-alternative-6,delivery,(909) 522-6626,,,,,,,,
356,356,44206,Rolling Cloud,CA,Redlands,34.054916,-117.19730700000001,medical,,4.0,14,92373,https://weedmaps.com/deliveries/rolling-loud-2,delivery,(909) 401-6890,,,,,,,,
357,357,11910,Todays Meds,CA,Apple Valley,34.530109,-117.191128,medical,,4.0,25,92307,https://weedmaps.com/deliveries/todays-meds-2-2,delivery,1-877-420-Meds,,,,,,,,
358,358,26289,Homeboy Delivery,CA,Apple Valley,34.486051,-117.190224,medical,,4.0,17,92307,https://weedmaps.com/deliveries/homeboy-delivery-2,delivery,727-278-3670,,,,,,,,
359,359,2084,Todays Meds - Redlands/Mentone,CA,Redlands,34.04631,-117.18609099999999,medical,,4.0,39,92373,https://weedmaps.com/deliveries/todays-meds-2-4,delivery,1-877-420-Meds,,,,,,,,
360,360,35159,Green Cloud CG,CA,Redlands,34.062868,-117.17816100000002,medical,,5.0,5,92374,https://weedmaps.com/deliveries/green-cloud-cg,delivery,909-894-9522,,,,,,,,
361,361,44530,Green Eagle Collective,California,Redlands,34.077288,-117.182418,medical,,5.0,4,92374,https://weedmaps.com/deliveries/green-eagle-collective-4,delivery,909-705-0805,,,,,,,,
362,362,36160,Mountain Organics - Lucerne Valley,CA,Lucerne Valley,34.443882,-116.9480933,medical,,5.0,2,92356,https://weedmaps.com/deliveries/mountain-organics-lucerne-valley,delivery,(951) 878-0659,,,,,,,,
363,363,46824,"Carts ""R"" Us",CA,Big Bear,34.260463,-116.86599199999999,medical,,5.0,1,92314,https://weedmaps.com/deliveries/carts-r-us-3,delivery,9097253210,,,,,,,,
367,367,45625,Root 66 Med Club,CA,Barstow,34.898633000000004,-117.012152,medical,,1.0,1,92311,https://weedmaps.com/deliveries/root-66-med-club-2,delivery,(760) 447-2982,,,,,,,,
371,371,17251,Cal Meds Delivery Service,CA,"Bakersfield, Wasco",35.351561100000005,-119.0576298,medical,,4.0,128,93309,https://weedmaps.com/deliveries/cal-meds,delivery,661-565-4819,,,,,,,,
372,372,48512,Rosedale Remedies,CA,Bakersfield,35.382971000000005,-119.114651,medical,10111 Rosedale Hwy #220,4.0,303,93312,https://weedmaps.com/dispensaries/rosedale-remedies,storefront,661.679.3557,,,,,,,,
373,373,20494,MJs Delivery - Bakersfield,CA,Bakersfield,35.412334,-119.058803,medical,,4.0,133,93308,https://weedmaps.com/deliveries/mjs-deliveries,delivery,661-750-0049,,,,,,,,
374,374,45725,Green Planet Delivery,CA,Bakersfield,35.380997,-119.018831,medical,,4.0,5,93301,https://weedmaps.com/deliveries/green-planet-delivery,delivery,661-302-7938,,,,,,,,
375,375,51634,Bakersfield Alternative Health Center,CA,Bakersfield,35.383417,-119.10293700000001,medical,9021 Rosedale HWY,4.0,245,93312,https://weedmaps.com/dispensaries/bakersfield-alternative-health-center,storefront,661-829-5949,,,,,,,,
376,376,33177,MJs Delivery - Tehachapi,CA,Tehachapi,35.132337,-118.44910800000001,medical,,4.0,6,93561,https://weedmaps.com/deliveries/mjs-delivery-tehachapi,delivery,661-750-0194,,,,,,,,
377,377,23253,HIGHWAY 99 COLLECTIVE,Ca,Bakersfield,35.444697999999995,-119.08745,medical,19456 Colombo Street Suite H,4.0,2661,93308,https://weedmaps.com/dispensaries/hwy-99-collective-grand-reopening,storefront,(661) 391-9825,,,,,,,,
378,378,27078,Weed Gott It,CA,Bakersfield,35.344409999999996,-119.092219,medical,,4.0,183,93304,https://weedmaps.com/deliveries/weed-gott-it,delivery,(661) 544-1595,,,,,,,,
