id,name,state,city_x,latitude,longitude,license_type,address,rating,reviews_count,zip_code_x,web_url,retailer_services,phone_x,email_x,website_x,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,date_scraped,License Number,License Type,Business Owner,Business Contact Information,Business Structure,Premise Address,Status,Issue Date,Expiration Date,Activities,Adult-Use/Medicinal,zip_code_y,city_y,email_y,website_y,company_name,phone_y,License_no_dash
7491,Budee,CA,Daily City,37.677690000000005,-122.49093799999999,hybrid,,3.2666666666666697,15,94015,https://weedmaps.com/deliveries/budee-2-15,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
7486,Budee,CA,Hillsborough,37.57246,-122.368447,hybrid,,3.28571428571429,7,94010,https://weedmaps.com/deliveries/budee-2-11,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
7489,Budee,CA,San Bruno,37.617745,-122.408708,hybrid,,2.74603174603175,21,94066,https://weedmaps.com/deliveries/budee-2-13,delivery,(925)953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
24646,Budee,CA,Glendale,34.142771,-118.234029,hybrid,,3.2,8,91205,https://weedmaps.com/deliveries/budee-39,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32478,Budee,CA,South Pasadena,34.140431,-118.138329,hybrid,,2.46666666666667,3,91101,https://weedmaps.com/deliveries/budee-fdb5709c-8191-4fe7-b6e1-52a0a65483d2,delivery,9259532850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32471,Budee,CA,Pasadena,34.172563000000004,-118.141676,hybrid,,1.0,1,91004,https://weedmaps.com/deliveries/budee-ae86cfe7-ad6a-4405-9f3f-4d2e05d775d1,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32473,Budee,CA,Arcadia,34.133715,-118.012501,hybrid,,2.0,1,91016,https://weedmaps.com/deliveries/budee-8c621fd7-59af-42cd-886b-5ce8cf5a329e,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32486,Budee,CA,Alhambra,34.065399,-118.13294499999999,hybrid,,3.65,12,91754,https://weedmaps.com/deliveries/budee-0ee884a4-489d-4e48-b718-2065365faf1d,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38485,Budee,CA,Vernon,34.00395,-118.23919099999999,hybrid,,1.0,2,90058,https://weedmaps.com/deliveries/budee-6bc39509-94b9-49ff-8a6e-a5501842a6f5,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38467,Budee,CA,Monterey Park,34.049816,-118.117379,hybrid,,5.0,2,91755,https://weedmaps.com/deliveries/budee-fe371b92-0dfe-4a9e-b5b0-0ca38f5bc279,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32487,Budee,CA,Rosemead,34.057176,-118.064328,hybrid,,3.375,8,91770,https://weedmaps.com/deliveries/budee-ada29a57-d388-4c7d-b5f9-f0b8268f8d2f,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32480,Budee,CA,Azusa,34.121429,-117.87256799999999,hybrid,,3.0,2,91010,https://weedmaps.com/deliveries/budee-7a89420b-1e24-4d54-996a-c0a064d971e1,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32491,Budee,CA,San Dimas,34.119240999999995,-117.78338500000001,hybrid,,2.86666666666667,9,91750,https://weedmaps.com/deliveries/budee-a4e833be-71ee-4446-8464-7aa91c949117,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32482,Budee,CA,West Covina,33.996224,-117.90501,hybrid,,4.0,4,91748,https://weedmaps.com/deliveries/budee-dc6817b2-3af1-4444-9693-c299e0b57d7b,delivery,9259532850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32481,Budee,CA,Covina,34.075339,-117.89014499999999,hybrid,,3.56666666666667,6,91723,https://weedmaps.com/deliveries/budee-a96c1645-3519-4341-8dcd-e1dbda6f6853,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32479,Budee,CA,Baldwin Park,34.071317,-117.977888,hybrid,,3.11111111111111,9,91706,https://weedmaps.com/deliveries/budee-72ee5684-afeb-4d43-a53e-8d425acd02d7,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32483,Budee,CA,Diamond Bar,34.031068,-117.79670300000001,hybrid,,2.3333333333333304,3,91765,https://weedmaps.com/deliveries/budee-59f2cdd4-5518-4e6d-9db0-6dadbd221048,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32489,Budee,CA,Rancho Cucamonga,34.10629,-117.593524,hybrid,,3.22222222222222,9,91730,https://weedmaps.com/deliveries/budee-15439e23-908a-4f1a-9cb3-a61ec81ce72d,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32490,Budee,CA,Ontario,34.085256,-117.65118000000001,hybrid,,2.4,6,91762,https://weedmaps.com/deliveries/budee-6d422321-dc1c-48b1-9484-0af1082bd896,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38469,Budee,CA,Chino,34.009887,-117.693041,hybrid,,1.0,6,91710,https://weedmaps.com/deliveries/budee-2ac76280-7800-4ae0-9d1d-36be8d67dbd2,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32493,Budee,CA,Riverside,34.017176,-117.50588799999998,hybrid,,2.6,10,92509,https://weedmaps.com/deliveries/budee-5568041b-a3d6-4564-b1cc-b937c6545e03,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32018,Budee,CA,Rialto,34.106825,-117.396546,hybrid,,1.4,5,92376,https://weedmaps.com/deliveries/budee-5a8ace92-99b4-490c-ba85-e20ca4aac153,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32019,Budee,CA,San Bernardino,34.146834000000005,-117.30084699999999,hybrid,,2.48,5,92405,https://weedmaps.com/deliveries/budee-867e9586-f2a2-46eb-9b0b-e9ff70908dd5,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32492,Budee,CA,Rialto,34.121373999999996,-117.352957,hybrid,,2.0,8,92376,https://weedmaps.com/deliveries/budee-7475a956-9ea5-4ef1-b56b-979582cc7680,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
39046,Budee,CA,Turlock,37.500605,-120.84883700000002,hybrid,,3.8333333333333304,12,95380,https://weedmaps.com/deliveries/budee-turlock,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
39039,Budee,CA,Modesto,37.643102,-120.957348,hybrid,,2.3333333333333304,3,95354,https://weedmaps.com/deliveries/budee-modesto,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
39041,Budee,CA,Merced,37.305959,-120.49909699999999,hybrid,,2.0,13,95340,https://weedmaps.com/deliveries/budee-merced,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
39045,Budee,CA,Manteca,37.799176,-121.21776899999999,hybrid,,1.88888888888889,9,95336,https://weedmaps.com/deliveries/budee-manteca,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32013,Budee,CA,Yucaipa,34.033901,-117.034273,hybrid,,3.3333333333333304,3,92399,https://weedmaps.com/deliveries/budee-189cba3b-43e9-41c0-a625-5397808b0dbb,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32023,Budee,CA,Redlands,34.060417,-117.17393500000001,hybrid,,2.6666666666666696,9,92374,https://weedmaps.com/deliveries/budee-ad22fc90-9842-41e5-b8ab-a96f8b32509c,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38478,Budee,CA,Sun City,33.705,-117.20613600000001,hybrid,,4.0,4,92586,https://weedmaps.com/deliveries/budee-8683ba98-8791-4a69-9512-e911c9a60aa0,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
38479,Budee,CA,Murrieta,33.586777000000005,-117.19953600000001,hybrid,,1.0,3,92562,https://weedmaps.com/deliveries/budee-e3c77681-dea8-4ceb-989b-43079e2c8f1e,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,A9180000075TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
32015,Budee,CA,Hemet,33.729426000000004,-116.971116,hybrid,,1.25,8,92543,https://weedmaps.com/deliveries/budee-d557e564-a81f-4aa5-b843-b6dcca96117e,delivery,925-953-2850,contact@budee.org,www.budee.org,,A9180000075TEMP,,,,M9180000076TEMP,,,2019-03,A9180000075TEMP,Cannabis - Retailer Nonstorefront Temporary License,Salvador Villanueva III,"BUDEE, INC. : Email- sal@budee.org : Phone- 8053044935 : Website- www.budee.org",Corporation,"OAKLAND, CA 94612 County: ALAMEDA ",Active,07/14/2019,03/21/2018,N/A for this license type,BOTH,94612,oakland,sal@budee.org,www.budee.org,"budee, inc.",8053044935.0,A9180000075TEMP
